MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2003,CHEVROLET,EXPRESS CARGO CNG,VAN - CARGO,6.0,8,A4,N,21.8,15.3,18.9,15,357
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,19.7,15.4,17.8,16,409
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,19.0,14.9,17.2,16,396
2003,CHEVROLET,H15 EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,19.9,15.0,17.7,16,407
2003,CHEVROLET,H15/25 EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,19.7,15.1,17.6,16,405
2003,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.5,8.0,10.4,27,239
2003,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
2003,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.9,15.0,17.7,16,407
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,19.0,14.6,17.1,17,393
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.5,14.2,17.1,17,393
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,18.3,14.6,16.6,17,382
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,20.3,14.5,17.7,16,407
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,19.7,15.3,17.7,16,407
2003,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,18.2,14.3,16.4,17,377
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,13.0,9.0,11.2,25,258
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.5,8.0,10.4,27,239
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,A4,X,14.2,10.1,12.3,23,283
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,M5,X,13.0,9.3,11.3,25,260
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,17.3,12.2,15.0,19,345
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,16.4,10.7,13.8,20,317
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.7,14.3,17.3,16,398
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2.0,4,A4,X,12.2,10.2,11.3,25,260
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2.0,4,M5,X,11.9,9.9,11.0,26,253
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,A4,X,11.7,9.8,10.9,26,251
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,M5,X,11.9,9.9,11.0,26,253
2003,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,17.3,13.4,15.6,18,359
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,13.6,9.5,11.8,24,271
2003,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,14.7,10.5,12.8,22,294
2003,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,14.2,9.5,12.1,23,278
2003,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2003,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,14.0,9.4,11.9,24,274
2003,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,12.5,8.8,10.8,26,248
2003,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,14.0,9.4,11.9,24,274
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,13.5,10.2,12.0,24,276
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,12.5,8.9,10.9,26,251
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,AS4,X,13.9,10.2,12.2,23,281
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,M5,X,12.9,9.6,11.4,25,262
2003,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,12.0,8.7,10.5,27,242
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,12.6,9.1,11.0,26,253
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,12.6,9.1,11.0,26,253
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,M5,X,13.4,9.4,11.6,24,267
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,X,12.7,9.3,11.1,25,255
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,E,16.7,12.5,14.8,19,237
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,X,12.6,9.1,11.0,26,253
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,E,16.7,12.5,14.8,19,237
2003,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,14.6,10.2,12.6,22,290
2003,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,16.4,11.2,14.1,20,324
2003,CHRYSLER,VIPER SRT-10,TWO-SEATER,8.3,10,M6,Z,21.4,12.0,17.2,16,396
2003,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,14.8,13.5,14.2,20,327
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.9,12.1,15.3,18,352
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A5,X,16.1,12.5,14.4,20,331
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.8,12.3,14.8,19,340
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.9,14.1,17.3,16,398
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,18.6,15.0,17.0,17,391
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.9,13.5,15.9,18,366
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.1,12.8,15.2,19,350
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.5,13.8,16.4,17,377
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.1,14.6,18.2,16,419
2003,DODGE,DURANGO 4X4,SUV,4.7,8,A5,X,17.1,12.8,15.2,19,350
2003,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,21.1,14.6,18.2,16,419
2003,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,14.7,10.4,12.8,22,294
2003,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,14.6,10.2,12.6,22,290
2003,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,15.9,11.1,13.7,21,315
2003,DODGE,GRAND CARAVAN C/V,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,13.5,9.7,11.8,24,271
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,14.7,10.4,12.8,22,294
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.4,14.6,17.8,16,285
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17.0,12.8,15.1,19,347
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M5,X,16.5,12.2,14.6,19,336
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.4,13.3,15.6,18,359
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M5,X,18.5,13.1,16.1,18,370
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.3,13.9,16.3,17,375
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.5,14.4,17.8,16,409
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,18.8,14.6,16.9,17,389
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,19.1,14.4,17.0,17,391
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A5,X,20.4,15.3,18.1,16,416
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.3,15.4,18.6,15,428
2003,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,17.9,15.9,17.0,17,391
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,18.6,15.8,17.3,16,398
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,20.7,14.2,17.8,16,409
2003,DODGE,RAM 2500 VAN,VAN - CARGO,3.9,6,A3,X,19.6,17.5,18.6,15,428
2003,DODGE,RAM 2500 VAN,VAN - CARGO,5.2,8,A4,X,18.6,15.8,17.3,16,398
2003,DODGE,RAM 2500 VAN,VAN - CARGO,5.9,8,A4,X,20.7,14.2,17.8,16,409
2003,DODGE,RAM 2500 VAN CNG,VAN - CARGO,5.2,8,A4,N,20.7,16.3,18.8,15,355
2003,DODGE,SX 2.0,COMPACT,2.0,4,A4,X,10.6,8.0,9.5,30,219
2003,DODGE,SX 2.0,COMPACT,2.0,4,M5,X,9.3,7.1,8.3,34,191
2003,DODGE,SX 2.0 R/T #,COMPACT,2.0,4,M5,X,10.1,8.0,9.2,31,212
2003,DODGE,VIPER SRT-10,TWO-SEATER,8.3,10,M6,Z,21.4,12.0,17.2,16,396
2003,FERRARI,360 MODENA,TWO-SEATER,3.6,8,M6,Z,24.1,16.0,20.5,14,472
2003,FERRARI,369 MODENA F1,TWO-SEATER,3.6,8,AS6,Z,24.6,15.8,20.6,14,474
2003,FERRARI,456 MGT,SUBCOMPACT,5.5,12,M6,Z,26.3,15.7,21.5,13,495
2003,FERRARI,456 MGTA,SUBCOMPACT,5.5,12,A4,Z,26.7,16.9,22.3,13,513
2003,FERRARI,575 MM,TWO-SEATER,5.7,12,M6,Z,27.1,15.9,22.1,13,508
2003,FERRARI,575 MM F1,TWO-SEATER,5.7,12,AS6,Z,25.5,15.1,20.8,14,478
2003,FERRARI,ENZO,TWO-SEATER,6.0,12,AS6,Z,33.3,20.5,27.5,10,633
2003,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,14.8,10.3,12.8,22,294
2003,FORD,E150 CLUB WAGON,VAN - PASSENGER,4.2,6,A4,X,18.8,14.5,16.9,17,389
2003,FORD,E150 CLUB WAGON,VAN - PASSENGER,4.6,8,A4,X,18.3,14.1,16.4,17,377
2003,FORD,E150 CLUB WAGON,VAN - PASSENGER,5.4,8,A4,X,21.2,18.1,19.8,14,455
2003,FORD,E150 VAN,VAN - CARGO,4.2,6,A4,X,17.8,13.6,15.9,18,366
2003,FORD,E150 VAN,VAN - CARGO,4.6,8,A4,X,16.8,12.5,14.9,19,343
2003,FORD,E150 VAN,VAN - CARGO,5.4,8,A4,X,20.3,17.4,19.0,15,437
2003,FORD,E250 VAN,VAN - CARGO,4.2,6,A4,X,18.8,14.5,16.9,17,389
2003,FORD,E250 VAN,VAN - CARGO,4.6,8,A4,X,18.6,14.7,16.9,17,389
2003,FORD,E250 VAN,VAN - CARGO,5.4,8,A4,X,20.5,17.6,19.2,15,442
2003,FORD,ESCAPE,SUV,2.0,4,M5,X,11.7,9.3,10.6,27,244
2003,FORD,ESCAPE,SUV,3.0,6,A4,X,13.8,10.2,12.2,23,281
2003,FORD,ESCAPE 4X4,SUV,2.0,4,M5,X,12.2,10.2,11.3,25,260
2003,FORD,ESCAPE 4X4,SUV,3.0,6,A4,X,14.7,11.1,13.1,22,301
2003,FORD,EXPEDITION 4X4,SUV,4.6,8,A4,X,19.3,13.8,16.8,17,386
2003,FORD,EXPEDITION 4X4,SUV,5.4,8,A4,X,19.8,14.5,17.4,16,400
2003,FORD,EXPLORER 4X4,SUV,4.0,6,A5,X,17.1,12.6,15.1,19,347
2003,FORD,EXPLORER 4X4,SUV,4.6,8,A5,X,18.3,13.4,16.1,18,370
2003,FORD,EXPLORER SPORT 4X4,SUV,4.0,6,A5,X,17.1,12.6,15.1,19,347
2003,FORD,EXPLORER SPORT 4X4,SUV,4.0,6,M5,X,17.1,13.6,15.5,18,357
2003,FORD,EXPLORER SPORT TRAC,PICKUP TRUCK - STANDARD,4.0,6,A5,X,16.2,12.5,14.5,19,334
2003,FORD,EXPLORER SPORT TRAC,PICKUP TRUCK - STANDARD,4.0,6,M5,X,15.3,12.0,13.8,20,317
2003,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,17.1,12.6,15.1,19,347
2003,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4.0,6,M5,X,16.2,12.8,14.7,19,338
2003,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,A4,X,16.3,12.3,14.5,19,334
2003,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,M5,X,15.7,12.5,14.3,20,329
2003,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A4,X,16.9,12.7,15.0,19,345
2003,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,M5,X,17.0,13.4,15.4,18,354
2003,FORD,F150,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18.2,13.5,16.1,18,370
2003,FORD,F150 #,PICKUP TRUCK - STANDARD,5.4,8,A4,Z,21.4,15.9,18.9,15,435
2003,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,A4,X,17.2,13.5,15.5,18,357
2003,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,M5,X,16.1,12.9,14.6,19,336
2003,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A4,X,17.8,13.6,15.9,18,366
2003,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,M5,X,18.8,14.2,16.7,17,384
2003,FORD,F150 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,X,19.0,14.4,17.0,17,391
2003,FORD,F150 NGV,PICKUP TRUCK - STANDARD,5.4,8,A4,N,21.1,15.7,18.6,15,352
2003,FORD,FOCUS,COMPACT,2.0,4,A4,X,10.2,7.9,9.2,31,212
2003,FORD,FOCUS,COMPACT,2.0,4,M5,X,9.9,7.2,8.7,32,200
2003,FORD,FOCUS #,COMPACT,2.0,4,A4,X,10.6,8.2,9.6,29,221
2003,FORD,FOCUS #,COMPACT,2.0,4,M5,X,10.3,7.6,9.1,31,209
2003,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,A4,X,10.2,7.9,9.2,31,212
2003,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,M5,X,9.9,7.2,8.7,32,200
2003,FORD,FOCUS WAGON #,STATION WAGON - MID-SIZE,2.0,4,A4,X,10.6,8.2,9.6,29,221
2003,FORD,FOCUS WAGON #,STATION WAGON - MID-SIZE,2.0,4,M5,X,10.3,7.6,9.1,31,209
2003,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,15.3,10.4,13.1,22,301
2003,FORD,GRAND MARQUIS #,FULL-SIZE,4.6,8,A4,Z,15.6,11.0,13.5,21,311
2003,FORD,MUSTANG,SUBCOMPACT,3.8,6,A4,X,13.8,9.5,11.9,24,274
2003,FORD,MUSTANG,SUBCOMPACT,3.8,6,M5,X,13.5,8.8,11.4,25,262
2003,FORD,MUSTANG,SUBCOMPACT,4.6,8,A4,X,14.8,10.4,12.8,22,294
2003,FORD,MUSTANG,SUBCOMPACT,4.6,8,M5,X,14.9,10.1,12.7,22,292
2003,FORD,MUSTANG #,SUBCOMPACT,4.6,8,A4,X,15.1,11.1,13.3,21,306
2003,FORD,MUSTANG #,SUBCOMPACT,4.6,8,M5,X,15.4,10.3,13.1,22,301
2003,FORD,MUSTANG #,SUBCOMPACT,4.6,8,M6,X,16.1,11.4,14.0,20,322
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,A5,X,11.8,9.7,10.9,26,251
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,M5,X,11.2,9.0,10.2,28,235
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,A5,X,15.5,12.0,13.9,20,320
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,M5,X,14.2,11.1,12.8,22,294
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,A5,X,17.0,13.5,15.4,18,354
2003,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,M5,X,17.1,13.6,15.5,18,357
2003,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,17.1,13.6,15.5,18,357
2003,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,M5,X,17.1,13.6,15.5,18,357
2003,FORD,RANGER FFV,PICKUP TRUCK - STANDARD,3.0,6,A5,X,15.5,12.0,13.9,20,320
2003,FORD,RANGER FFV,PICKUP TRUCK - STANDARD,3.0,6,A5,E,20.4,15.7,18.3,15,293
2003,FORD,TAURUS,MID-SIZE,3.0,6,A4,X,13.3,9.1,11.4,25,262
2003,FORD,TAURUS #,MID-SIZE,3.0,6,A4,X,13.0,9.4,11.4,25,262
2003,FORD,TAURUS FFV,MID-SIZE,3.0,6,A4,X,13.8,9.6,11.9,24,274
2003,FORD,TAURUS FFV,MID-SIZE,3.0,6,A4,E,18.7,12.7,16.0,18,256
2003,FORD,TAURUS WAGON,STATION WAGON - MID-SIZE,3.0,6,A4,X,14.3,9.9,12.3,23,283
2003,FORD,TAURUS WAGON #,STATION WAGON - MID-SIZE,3.0,6,A4,X,13.8,9.9,12.1,23,278
2003,FORD,THUNDERBIRD,TWO-SEATER,3.9,8,AS5,Z,15.0,10.7,13.1,22,301
2003,FORD,THUNDERBIRD SPORT,TWO-SEATER,3.9,8,AS5,Z,14.8,10.4,12.8,22,294
2003,FORD,WINDSTAR VAN,VAN - CARGO,3.8,6,A4,X,14.8,10.6,12.9,22,297
2003,FORD,WINDSTAR WAGON,MINIVAN,3.8,6,A4,X,15.2,10.9,13.3,21,306
2003,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A4,X,18.0,12.9,15.7,18,361
2003,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.8,12.6,15.4,18,354
2003,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.2,13.4,15.5,18,357
2003,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.4,12.8,15.9,18,366
2003,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.3,13.4,15.6,18,359
2003,GMC,C1500 YUKON,SUV,4.8,8,A4,X,18.3,13.8,16.3,17,375
2003,GMC,C1500 YUKON,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,GMC,C1500 YUKON FFV,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,GMC,C1500 YUKON FFV,SUV,5.3,8,A4,E,24.9,18.8,22.1,13,354
2003,GMC,C1500 YUKON XL,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,GMC,C1500 YUKON XL FFV,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,GMC,C1500 YUKON XL FFV,SUV,5.3,8,A4,E,24.9,18.8,22.1,13,354
2003,GMC,C2500 SIERRA BI-FUEL,PICKUP TRUCK - STANDARD,6.0,8,A4,X,24.6,20.6,22.8,12,524
2003,GMC,ENVOY,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,GMC,ENVOY 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,GMC,ENVOY XL,SUV,4.2,6,A4,X,17.3,12.5,15.1,19,347
2003,GMC,ENVOY XL,SUV,5.3,8,A4,X,17.3,13.4,15.6,18,359
2003,GMC,ENVOY XL 4X4,SUV,4.2,6,A4,X,17.4,12.3,15.1,19,347
2003,GMC,ENVOY XL 4X4,SUV,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,GMC,G15 SAVANA PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,GMC,G15 SAVANA PASSENGER,VAN - PASSENGER,5.3,8,A4,X,19.7,15.4,17.8,16,409
2003,GMC,G15/25 SAVANA CARGO,VAN - CARGO,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,GMC,G15/25 SAVANA CARGO,VAN - CARGO,5.3,8,A4,X,19.0,14.7,17.1,17,393
2003,GMC,H15 SAVANA PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,19.9,15.0,17.7,16,407
2003,GMC,H15/25 SAVANA CARGO AWD,VAN - CARGO,5.3,8,A4,X,19.7,15.1,17.6,16,405
2003,GMC,JIMMY 4X4,SUV,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,GMC,JIMMY 4X4,SUV,4.3,6,M5,X,19.7,14.3,17.3,16,398
2003,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,18.7,14.4,16.8,17,386
2003,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.5,14.2,17.1,17,393
2003,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,18.3,14.6,16.6,17,382
2003,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,20.3,14.5,17.7,16,407
2003,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,GMC,K1500 SIERRA DENALI AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,21.1,15.4,18.5,15,426
2003,GMC,K1500 YUKON 4X4,SUV,4.8,8,A4,X,18.2,14.3,16.4,17,377
2003,GMC,K1500 YUKON 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,GMC,K1500 YUKON 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,GMC,K1500 YUKON 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,GMC,K1500 YUKON DENALI AWD,SUV,6.0,8,A4,X,21.1,15.4,18.5,15,426
2003,GMC,K1500 YUKON DENALI XL AWD,SUV,6.0,8,A4,X,21.1,15.4,18.5,15,426
2003,GMC,K1500 YUKON XL 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,GMC,K1500 YUKON XL 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,GMC,K1500 YUKON XL 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,GMC,SAFARI CARGO,VAN - CARGO,4.3,6,A4,X,17.4,12.3,15.1,19,347
2003,GMC,SAFARI CARGO AWD,VAN - CARGO,4.3,6,A4,X,17.3,13.1,15.5,18,357
2003,GMC,SAFARI PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.0,12.9,15.7,18,361
2003,GMC,SAFARI PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,19.1,14.7,17.2,16,396
2003,GMC,SAVANA CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,X,23.6,14.9,19.7,14,453
2003,GMC,SAVANA CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,N,21.8,15.3,18.9,15,357
2003,GMC,SAVANA CARGO CNG,VAN - CARGO,6.0,8,A4,N,21.8,15.3,18.9,15,357
2003,GMC,SONOMA,PICKUP TRUCK - SMALL,2.2,4,A4,X,14.2,10.1,12.3,23,283
2003,GMC,SONOMA,PICKUP TRUCK - SMALL,2.2,4,M5,X,13.0,9.3,11.3,25,260
2003,GMC,SONOMA,PICKUP TRUCK - SMALL,4.3,6,A4,X,17.3,12.2,15.0,19,345
2003,GMC,SONOMA,PICKUP TRUCK - SMALL,4.3,6,M5,X,16.4,10.7,13.8,20,317
