MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS ,,
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km),,
2009,CADILLAC,CTS #,MID-SIZE,6.2,8,M6,Z,16.7,12.5,14.8,19,340,,
2009,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,13.8,9.4,11.8,24,271,,
2009,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,14.0,8.9,11.7,24,269,,
2009,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301,,
2009,CADILLAC,ESCALADE AWD FFV,SUV,6.2,8,A6,Z,19.6,12.7,16.5,17,380,,
2009,CADILLAC,ESCALADE AWD FFV,SUV,6.2,8,A6,E,24.9,17.3,21.5,13,344,,
2009,CADILLAC,SRX,SUV,3.6,6,AS5,X,15.7,10.4,13.3,21,306,,
2009,CADILLAC,SRX,SUV,4.6,8,AS6,Z,17.6,11.5,14.8,19,340,,
2009,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,16.5,10.9,14.0,20,322,,
2009,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,17.8,11.8,15.1,19,347,,
2009,CADILLAC,STS,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24,267,,
2009,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,18.2,12.1,15.5,18,357,,
2009,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,15.7,9.6,13.0,22,299,,
2009,CADILLAC,STS AWD,MID-SIZE,3.6,6,AS6,X,14.0,8.9,11.7,24,269,,
2009,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,15.9,10.7,13.6,21,313,,
2009,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,17.1,10.2,14.0,20,322,,
2009,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,15.7,9.6,13.0,22,299,,
2009,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6.0,8,A6,X,17.3,11.9,14.9,19,343,,
2009,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.7,15.5,19.5,14,312,,
2009,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9.5,7.0,8.3,34,191,,
2009,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,9.2,6.8,8.1,35,186,,
2009,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,9.5,7.0,8.3,34,191,,
2009,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,9.2,6.8,8.1,35,186,,
2009,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,10.0,7.1,8.7,32,200,,
2009,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.7,7.0,8.5,33,196,,
2009,CHEVROLET,COBALT TURBO,SUBCOMPACT,2.0,4,M5,Z,10.8,8.0,9.5,30,219,,
2009,CHEVROLET,COBALT XFE,SUBCOMPACT,2.2,4,M5,X,9.3,6.5,8.0,35,184,,
2009,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.0,9.9,11.6,24,267,,
2009,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.1,9.7,11.6,24,267,,
2009,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.0,10.3,12.4,23,285,,
2009,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,5.3,8,A4,X,15.2,11.3,13.5,21,311,,
2009,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.4,10.3,12.0,24,276,,
2009,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.5,10.1,12.0,24,276,,
2009,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.3,10.5,12.6,22,290,,
2009,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.5,12.5,14.7,19,338,,
2009,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.4,11.9,13.8,20,317,,
2009,CHEVROLET,COLORADO CHASSIS CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.0,11.1,13.2,21,304,,
2009,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.0,9.9,11.6,24,267,,
2009,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.1,9.7,11.6,24,267,,
2009,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.2,10.4,12.5,23,288,,
2009,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,5.3,8,A4,X,15.2,11.3,13.5,21,311,,
2009,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.0,11.1,13.2,21,304,,
2009,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.5,12.5,14.7,19,338,,
2009,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,16.0,9.6,13.1,22,301,,
2009,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,14.5,9.1,12.1,23,278,,
2009,CHEVROLET,CORVETTE,TWO-SEATER,7.0,8,M6,Z,15.9,9.7,13.1,22,301,,
2009,CHEVROLET,CORVETTE #,TWO-SEATER,6.2,8,M6,Z,17.3,12.0,14.9,19,343,,
2009,CHEVROLET,EQUINOX,SUV,3.4,6,A5,X,13.7,9.8,12.0,24,276,,
2009,CHEVROLET,EQUINOX,SUV,3.6,6,AS6,X,14.2,9.9,12.3,23,283,,
2009,CHEVROLET,EQUINOX AWD,SUV,3.4,6,A5,X,13.7,9.8,12.0,24,276,,
2009,CHEVROLET,EQUINOX AWD,SUV,3.6,6,AS6,X,14.6,9.8,12.4,23,285,,
2009,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,15.7,11.8,14.0,20,322,,
2009,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,17.1,13.1,15.3,18,352,,
2009,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,17.3,13.8,15.8,18,363,,
2009,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,X,17.3,13.8,15.8,18,363,,
2009,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,E,23.5,19.0,21.5,13,344,,
2009,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.0,13.7,16.1,18,370,,
2009,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.3,16.5,17,380,,
2009,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,X,18.3,14.3,16.5,17,380,,
2009,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,E,24.7,19.8,22.5,13,360,,
2009,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,X,18.0,13.7,16.1,18,370,,
2009,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,E,24.2,18.9,21.8,13,349,,
2009,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,X,17.1,13.1,15.3,18,352,,
2009,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,E,23.0,18.1,20.8,14,333,,
2009,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.0,13.7,16.1,18,370,,
2009,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.3,14.3,16.5,17,380,,
2009,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,X,18.3,14.3,16.5,17,380,,
2009,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,E,24.7,19.8,22.5,13,360,,
2009,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,X,18.0,13.7,16.1,18,370,,
2009,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,E,24.2,18.9,21.8,13,349,,
2009,CHEVROLET,HHR FFV,SUV,2.2,4,A4,X,11.0,7.9,9.6,29,221,,
2009,CHEVROLET,HHR FFV,SUV,2.2,4,A4,E,14.8,10.6,12.9,22,206,,
2009,CHEVROLET,HHR FFV,SUV,2.2,4,M5,X,10.5,7.4,9.1,31,209,,
2009,CHEVROLET,HHR FFV,SUV,2.2,4,M5,E,14.2,10.2,12.4,23,198,,
2009,CHEVROLET,HHR FFV,SUV,2.4,4,A4,Z,11.0,8.1,9.7,29,223,,
2009,CHEVROLET,HHR FFV,SUV,2.4,4,A4,E,15.4,11.2,13.5,21,216,,
2009,CHEVROLET,HHR FFV,SUV,2.4,4,M5,Z,11.1,7.9,9.6,29,221,,
2009,CHEVROLET,HHR FFV,SUV,2.4,4,M5,E,14.2,10.4,12.5,23,200,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.2,4,A4,X,11.0,7.9,9.6,29,221,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.2,4,A4,E,14.8,10.6,12.9,22,206,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.2,4,M5,X,10.5,7.4,9.1,31,209,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.2,4,M5,E,14.2,10.2,12.4,23,198,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.4,4,A4,Z,11.0,8.1,9.7,29,223,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.4,4,A4,E,15.4,11.2,13.5,21,216,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.4,4,M5,Z,11.1,7.9,9.6,29,221,,
2009,CHEVROLET,HHR PANEL FFV,SUV,2.4,4,M5,E,14.2,10.4,12.5,23,200,,
2009,CHEVROLET,HHR PANEL TURBO,SUV,2.0,4,A4,Z,12.2,8.2,10.4,27,239,,
2009,CHEVROLET,HHR PANEL TURBO,SUV,2.0,4,M5,Z,11.2,8.1,9.8,29,225,,
2009,CHEVROLET,HHR TURBO,SUV,2.0,4,A4,Z,12.2,8.2,10.4,27,239,,
2009,CHEVROLET,HHR TURBO,SUV,2.0,4,M5,Z,11.2,8.1,9.8,29,225,,
2009,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,14.5,9.6,12.3,23,283,,
2009,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,12.2,8.0,10.3,27,237,,
2009,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,16.5,10.7,13.9,20,222,,
2009,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,X,13.5,8.8,11.4,25,262,,
2009,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,E,18.1,11.9,15.3,18,245,,
2009,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,10.9,7.8,9.5,30,219,,
2009,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,10.8,7.1,9.1,31,209,,
2009,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,13.7,9.3,11.7,24,269,,
2009,CHEVROLET,MALIBU FFV,MID-SIZE,3.5,6,A4,X,12.2,8.0,10.3,27,237,,
2009,CHEVROLET,MALIBU FFV,MID-SIZE,3.5,6,A4,E,16.5,10.7,13.9,20,222,,
2009,CHEVROLET,MALIBU HYBRID,MID-SIZE,2.4,4,A4,X,9.2,7.0,8.2,34,189,,
2009,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,11.8,14.0,20,322,,
2009,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.4,12.5,14.6,19,336,,
2009,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,11.9,14.2,20,327,,
2009,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.2,11.7,14.1,20,324,,
2009,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.0,8,A6,X,16.8,11.9,14.6,19,336,,
2009,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.6,13.3,15.1,19,347,,
2009,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.1,13.0,15.3,18,352,,
2009,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.4,12.1,14.5,19,334,,
2009,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.5,11.9,14.4,20,331,,
2009,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,6.0,8,A6,X,17.4,12.1,15.0,19,345,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.7,12.5,14.8,19,340,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.4,17.0,20.0,14,320,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.5,11.9,14.4,20,331,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.3,16.0,19.5,14,312,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,19.6,12.7,16.5,17,380,,
2009,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.9,17.3,21.5,13,344,,
2009,CHEVROLET,SILVERADO 4X4 HYBRID,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.9,11.5,11.8,24,271,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,11.8,14.2,20,327,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.0,15.7,18.6,15,298,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.2,11.7,14.1,20,324,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.1,15.7,19.2,15,307,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,18.8,12.5,16.0,18,368,,
2009,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.1,16.9,20.9,14,334,,
2009,CHEVROLET,SILVERADO HYBRID,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.2,10.9,11.0,26,253,,
2009,CHEVROLET,SILVERADO XFE FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.2,11.3,14.0,20,322,,
2009,CHEVROLET,SILVERADO XFE FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.4,15.0,18.5,15,296,,
2009,CHEVROLET,SUBURBAN,SUV,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,SUBURBAN,SUV,6.0,8,A6,X,17.3,11.9,14.9,19,343,,
2009,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A6,E,22.7,15.5,19.5,14,312,,
2009,CHEVROLET,TAHOE,SUV,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A6,X,16.8,11.8,14.5,19,334,,
2009,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A6,E,22.8,15.8,19.6,14,314,,
2009,CHEVROLET,TAHOE 4X4 FFV,SUV,6.2,8,A6,Z,19.6,12.7,16.5,17,380,,
2009,CHEVROLET,TAHOE 4X4 FFV,SUV,6.2,8,A6,E,24.9,17.3,21.5,13,344,,
2009,CHEVROLET,TAHOE FFV,SUV,5.3,8,A6,X,16.7,11.5,14.4,20,331,,
2009,CHEVROLET,TAHOE FFV,SUV,5.3,8,A6,E,22.7,15.5,19.5,14,312,,
2009,CHEVROLET,TAHOE HYBRID,SUV,6.0,8,AV,X,11.2,10.9,11.0,26,253,,
2009,CHEVROLET,TAHOE HYBRID 4X4,SUV,6.0,8,AV,X,11.9,11.5,11.8,24,271,,
2009,CHEVROLET,TAHOE XFE FFV,SUV,5.3,8,A6,X,16.0,11.0,13.7,21,315,,
2009,CHEVROLET,TAHOE XFE FFV,SUV,5.3,8,A6,E,21.1,14.2,18.0,16,288,,
2009,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,16.9,11.9,14.7,19,338,,
2009,CHEVROLET,TRAILBLAZER 4X4,SUV,5.3,8,A4,X,16.5,11.7,14.3,20,329,,
2009,CHEVROLET,TRAILBLAZER AWD,SUV,6.0,8,A4,Z,20.0,15.1,17.8,16,409,,
2009,CHEVROLET,TRAVERSE,SUV,3.6,6,A6,X,14.3,9.9,12.3,23,283,,
2009,CHEVROLET,TRAVERSE AWD,SUV,3.6,6,A6,X,14.7,10.4,12.8,22,294,,
2009,CHEVROLET,UPLANDER,MINIVAN,3.9,6,A4,X,14.7,10.1,12.6,22,290,,
2009,CHRYSLER,300,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24,274,,
2009,CHRYSLER,300 AWD,FULL-SIZE,3.5,6,AS5,X,14.2,10.2,12.4,23,285,,
2009,CHRYSLER,300C (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22,290,,
2009,CHRYSLER,300C AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.0,10.3,12.9,22,297,,
2009,CHRYSLER,300C SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18,354,,
2009,CHRYSLER,ASPEN 4X4 (MDS),SUV,5.7,8,A5,X,17.4,12.5,15.2,19,350,,
2009,CHRYSLER,ASPEN 4X4 HYBRID,SUV,5.7,8,A4,X,11.9,10.9,11.4,25,262,,
2009,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.5,9.6,11.2,25,258,,
2009,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,11.2,8.9,10.2,28,235,,
2009,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.4,4,A4,X,11.7,8.2,10.1,28,232,,
2009,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,3.5,6,AS6,X,14.5,8.8,11.9,24,274,,
2009,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,X,13.2,9.0,11.3,25,260,,
2009,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,E,18.2,12.2,15.5,18,248,,
2009,CHRYSLER,SEBRING SEDAN,MID-SIZE,2.4,4,A4,X,11.1,7.9,9.6,29,221,,
2009,CHRYSLER,SEBRING SEDAN,MID-SIZE,3.5,6,AS6,X,14.5,8.8,11.9,24,274,,
2009,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,X,12.2,8.6,10.6,27,244,,
2009,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,E,16.8,11.4,14.4,20,230,,
2009,CHRYSLER,TOWN & COUNTRY,MINIVAN,4.0,6,A6,X,13.7,9.4,11.8,24,271,,
2009,DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,11.1,7.9,9.6,29,221,,
2009,DODGE,AVENGER,MID-SIZE,3.5,6,AS6,X,14.5,8.8,11.9,24,274,,
2009,DODGE,AVENGER FFV,MID-SIZE,2.7,6,A4,X,12.2,8.6,10.6,27,244,,
2009,DODGE,AVENGER FFV,MID-SIZE,2.7,6,A4,E,16.8,11.4,14.4,20,230,,
2009,DODGE,CALIBER,MID-SIZE,1.8,4,M5,X,9.6,7.9,8.8,32,202,,
2009,DODGE,CALIBER,MID-SIZE,2.0,4,AV,X,10.3,8.7,9.6,29,221,,
2009,DODGE,CALIBER SRT4 #,MID-SIZE,2.4,4,M6,X,12.3,8.8,10.7,26,246,,
2009,DODGE,CHALLENGER,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24,274,,
2009,DODGE,CHALLENGER,FULL-SIZE,5.7,8,M6,X,14.9,9.6,12.5,23,288,,
2009,DODGE,CHALLENGER (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22,290,,
2009,DODGE,CHALLENGER SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18,354,,
2009,DODGE,CHALLENGER SRT8,FULL-SIZE,6.1,8,M6,Z,17.3,10.9,14.4,20,331,,
2009,DODGE,CHARGER,FULL-SIZE,2.7,6,A4,X,12.8,9.1,11.1,25,255,,
2009,DODGE,CHARGER,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24,274,,
2009,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22,290,,
2009,DODGE,CHARGER AWD,FULL-SIZE,3.5,6,AS5,X,14.2,10.2,12.4,23,285,,
2009,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.0,10.3,12.9,22,297,,
2009,DODGE,CHARGER SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18,354,,
2009,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.1,11.5,14.0,20,322,,
2009,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,M6,X,15.0,11.5,13.4,21,308,,
2009,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17.3,13.3,15.5,18,357,,
2009,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,M6,X,16.2,12.5,14.5,19,334,,
2009,DODGE,DAKOTA 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.7,15.2,19,350,,
2009,DODGE,DAKOTA 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,23.2,17.3,20.5,14,328,,
2009,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.7,15.2,19,350,,
2009,DODGE,DAKOTA FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,23.2,17.3,20.5,14,328,,
2009,DODGE,DURANGO 4X4 (MDS),SUV,5.7,8,A5,X,17.4,12.5,15.2,19,350,,
2009,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,X,17.3,12.7,15.2,19,350,,
2009,DODGE,DURANGO 4X4 FFV,SUV,4.7,8,A5,E,23.2,17.3,20.5,14,328,,
2009,DODGE,GRAND CARAVAN,MINIVAN,4.0,6,A6,X,13.7,9.4,11.8,24,271,,
2009,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,13.8,9.8,12.0,24,276,,
2009,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,19.4,13.4,16.7,17,267,,
2009,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,14.2,9.9,12.3,23,283,,
2009,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,19.8,13.6,17.0,17,272,,
2009,DODGE,JOURNEY,SUV,2.4,4,A4,X,12.5,9.4,11.1,25,255,,
2009,DODGE,JOURNEY,SUV,3.5,6,AS6,X,15.1,10.2,12.9,22,297,,
2009,DODGE,JOURNEY AWD,SUV,3.5,6,AS6,X,15.9,10.5,13.4,21,308,,
2009,DODGE,NITRO,SUV,3.7,6,A4,X,14.8,10.7,13.0,22,299,,
2009,DODGE,NITRO 4X4,SUV,3.7,6,A4,X,15.6,11.4,13.7,21,315,,
2009,DODGE,NITRO 4X4,SUV,4.0,6,A5,X,15.1,11.4,13.5,21,311,,
2009,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.5,11.8,14.4,20,331,,
2009,DODGE,RAM 1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,17.1,12.0,14.8,19,340,,
2009,DODGE,RAM 1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.0,12.7,15.6,18,359,,
2009,DODGE,RAM 1500 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,18.4,13.4,16.1,18,370,,
2009,DODGE,RAM 1500 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,24.9,19.2,22.3,13,357,,
2009,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.7,15.2,19,350,,
2009,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,23.4,17.5,20.7,14,331,,
2009,DODGE,VIPER SRT10 CONVERTIBLE,TWO-SEATER,8.4,10,M6,Z,18.6,10.9,15.1,19,347,,
2009,DODGE,VIPER SRT10 COUPE,TWO-SEATER,8.4,10,M6,Z,18.6,10.9,15.1,19,347,,
2009,FERRARI,430 SCUDERI,TWO-SEATER,4.3,8,AS6,Z,21.0,14.5,18.1,16,416,,
2009,FERRARI,430 SCUDERIA,TWO-SEATER,4.3,8,AS6,Z,21.0,14.5,18.1,16,416,,
2009,FERRARI,599 GTB FIORANO,MID-SIZE,6.0,12,AS6,Z,22.1,15.4,19.1,15,439,,
2009,FERRARI,599 GTB FIORANO,MID-SIZE,6.0,12,M6,Z,21.8,15.3,18.9,15,435,,
2009,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,AS6,Z,25.0,15.0,20.5,14,472,,
2009,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,M6,Z,24.5,15.2,20.3,14,467,,
2009,FERRARI,F430 COUPE,TWO-SEATER,4.3,8,AS6,Z,21.0,14.5,18.1,16,416,,
2009,FERRARI,F430 COUPE,TWO-SEATER,4.3,8,M6,Z,20.8,14.6,18.0,16,414,,
2009,FERRARI,F430 SPIDER,TWO-SEATER,4.3,8,AS6,Z,21.0,14.5,18.1,16,416,,
2009,FERRARI,F430 SPIDER,TWO-SEATER,4.3,8,M6,Z,20.8,14.6,18.0,16,414,,
2009,FORD,CROWN VICTORIA FFV,FULL-SIZE,4.6,8,A4,X,15.0,10.2,12.8,22,294,,
2009,FORD,CROWN VICTORIA FFV,FULL-SIZE,4.6,8,A4,E,20.0,13.6,17.1,17,274,,
2009,FORD,EDGE,SUV,3.5,6,A6,X,14.4,9.9,12.4,23,285,,
2009,FORD,EDGE AWD,SUV,3.5,6,A6,X,15.2,10.7,13.2,21,304,,
2009,FORD,ESCAPE,SUV,2.5,4,A6,X,11.5,8.6,10.2,28,235,,
2009,FORD,ESCAPE,SUV,2.5,4,M5,X,10.5,8.6,9.7,29,223,,
