MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS ,,,,
YEAR,,,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km),,,,
2015,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.9,8.7,10.5,27,242,,,,
2015,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.5,9.0,10.9,26,251,,,,
2015,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM7,Z,12.6,9.2,11.1,25,255,,,,
2015,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M7,Z,13.0,9.2,11.3,25,260,,,,
2015,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.1,9.4,11.4,25,262,,,,
2015,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,267,,,,
2015,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,Z,12.2,8.9,10.7,26,246,,,,
2015,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.6,8.9,11.0,26,253,,,,
2015,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.5,9.0,11.0,26,253,,,,
2015,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.2,11.2,25,258,,,,
2015,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,AM7,Z,12.6,9.0,11.0,26,253,,,,
2015,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,M7,Z,12.9,9.0,11.2,25,258,,,,
2015,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.2,11.1,25,255,,,,
2015,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,267,,,,
2015,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,11.9,8.7,10.5,27,242,,,,
2015,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.4,8.7,10.7,26,246,,,,
2015,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.2,8.7,10.6,27,244,,,,
2015,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.5,8.9,10.9,26,251,,,,
2015,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,Z,16.0,11.5,14.0,20,322,,,,
2015,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM7,Z,12.3,8.9,10.8,26,248,,,,
2015,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M7,Z,12.9,9.0,11.1,25,255,,,,
2015,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM7,Z,12.8,9.3,11.2,25,258,,,,
2015,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M7,Z,13.1,9.2,11.4,25,262,,,,
2015,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,,,,
2015,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,,,,
2015,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,,,,
2015,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274,,,,
2015,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,212,,,,
2015,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,228,,,,
2015,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,218,,,,
2015,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,246,,,,
2015,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,225,,,,
2015,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,239,,,,
2015,PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3.0,6,A8,D,11.8,8.1,10.2,28,277,,,,
2015,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,14.3,9.6,12.2,23,286,,,,
2015,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,327,,,,
2015,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31,212,,,,
2015,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,228,,,,
2015,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,218,,,,
2015,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,246,,,,
2015,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29,225,,,,
2015,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27,239,,,,
2015,PORSCHE,MACAN S,SUV - SMALL,3.0,6,A7,Z,13.7,10.3,12.2,23,281,,,,
2015,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,23,283,,,,
2015,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,26,251,,,,
2015,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,25,255,,,,
2015,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.4,25,262,,,,
2015,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6,AM7,Z,13.7,8.9,11.5,25,264,,,,
2015,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM7,Z,15.1,9.7,12.7,22,292,,,,
2015,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.4,25,262,,,,
2015,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,294,,,,
2015,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,297,,,,
2015,PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,294,,,,
2015,PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,297,,,,
2015,RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.5,11.9,24,274,,,,
2015,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.5,11.9,24,274,,,,
2015,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17,269,,,,
2015,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.9,9.3,11.3,25,260,,,,
2015,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.1,12.0,14.8,19,340,,,,
2015,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,10.9,13.6,21,313,,,,
2015,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.5,8.4,10.1,28,273,,,,
2015,RAM,1500 ECODIESEL HFE,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.3,8.0,9.8,29,265,,,,
2015,RAM,1500 4X4,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22,290,,,,
2015,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22,290,,,,
2015,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.5,14.5,17.8,16,285,,,,
2015,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.7,12.7,15.4,18,354,,,,
2015,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.2,11.5,14.1,20,324,,,,
2015,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.1,8.8,10.6,27,286,,,,
2015,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,X,13.3,9.1,11.4,25,262,,,,
2015,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,E,18.6,12.7,15.9,18,254,,,,
2015,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.1,9.8,29,225,,,,
2015,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,18,370,,,,
2015,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,18,370,,,,
2015,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.9,12.7,17.2,16,396,,,,
2015,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.9,17.2,16,396,,,,
2015,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.9,12.7,17.2,16,396,,,,
2015,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.9,17.2,16,396,,,,
2015,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,18.7,11.8,15.6,18,359,,,,
2015,SCION,FR-S,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,193,,,,
2015,SCION,FR-S,MINICOMPACT,2.0,4,M6,Z,10.9,7.9,9.6,29,221,,,,
2015,SCION,iQ,MINICOMPACT,1.3,4,AV,X,6.5,6.3,6.4,44,147,,,,
2015,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.6,9.0,31,207,,,,
2015,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.7,9.0,31,207,,,,
2015,SCION,xB,STATION WAGON - SMALL,2.4,4,AS4,X,10.9,8.5,9.8,29,225,,,,
2015,SCION,xB,STATION WAGON - SMALL,2.4,4,M5,X,10.8,8.5,9.8,29,225,,,,
2015,SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3,AM5,Z,6.8,6.2,6.5,43,150,,,,
2015,SMART,FORTWO COUPE,TWO-SEATER,1.0,3,AM5,Z,6.8,6.2,6.5,43,150,,,,
2015,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,193,,,,
2015,SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,10.9,7.9,9.6,29,221,,,,
2015,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV8,Z,10.2,8.5,9.4,30,216,,,,
2015,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.6,7.5,8.7,32,200,,,,
2015,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.6,8.4,9.6,29,221,,,,
2015,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV6,X,8.5,6.4,7.6,37,175,,,,
2015,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.5,7.0,8.4,34,193,,,,
2015,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV6,X,8.5,6.4,7.6,37,175,,,,
2015,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M5,X,9.5,7.0,8.4,34,193,,,,
2015,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV6,X,9.0,6.5,7.9,36,182,,,,
2015,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,X,10.7,7.8,9.4,30,216,,,,
2015,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.2,10.2,28,235,,,,
2015,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.3,7.1,8.3,34,191,,,,
2015,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,X,11.0,8.2,9.7,29,223,,,,
2015,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.6,10.5,27,242,,,,
2015,SUBARU,WRX,COMPACT,2.0,4,AV8,Z,12.4,9.4,11.1,25,255,,,,
2015,SUBARU,WRX,COMPACT,2.0,4,M6,Z,11.1,8.3,9.8,29,225,,,,
2015,SUBARU,WRX,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,23,281,,,,
2015,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.0,8.1,35,186,,,,
2015,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M5,X,10.2,7.7,9.1,31,209,,,,
2015,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV6,X,7.9,6.9,7.5,38,173,,,,
2015,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22,294,,,,
2015,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22,294,,,,
2015,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.3,7.5,9.6,29,221,,,,
2015,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.7,6.9,8.4,34,193,,,,
2015,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.7,9.5,30,218,,,,
2015,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6.0,5.7,50,131,,,,
2015,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6.1,5.9,48,136,,,,
2015,TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.6,37,175,,,,
2015,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,7.9,6.1,7.1,40,163,,,,
2015,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,39,168,,,,
2015,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.3,6.2,7.4,38,170,,,,
2015,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,156,,,,
2015,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.7,6.0,6.9,41,159,,,,
2015,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS6,X,11.7,9.5,10.7,26,246,,,,
2015,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,12.5,9.3,11.1,25,255,,,,
2015,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13.0,9.8,11.6,24,267,,,,
2015,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.6,8.5,8.5,33,196,,,,
2015,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,8.4,8.3,8.4,34,193,,,,
2015,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.6,4.9,4.7,60,108,,,,
2015,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.5,5.1,4.8,59,110,,,,
2015,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50,129,,,,
2015,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.0,7.6,8.9,32,205,,,,
2015,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30,218,,,,
2015,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10.0,7.6,8.9,32,205,,,,
2015,TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.3,9.6,29,221,,,,
2015,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.8,14.0,16.6,17,382,,,,
2015,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,13.0,9.5,11.4,25,262,,,,
2015,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.4,10.2,12.5,23,288,,,,
2015,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.2,9.9,11.2,25,258,,,,
2015,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,11.3,9.5,10.5,27,242,,,,
2015,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4.0,6,M6,X,14.5,11.3,13.1,22,301,,,,
2015,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,13.1,11.3,12.3,23,283,,,,
2015,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.9,11.5,12.3,23,283,,,,
2015,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.8,11.6,13.4,21,308,,,,
2015,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.3,12.3,14.0,20,322,,,,
2015,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.9,12.3,14.3,20,329,,,,
2015,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.2,12.8,15.2,19,350,,,,
2015,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.8,15.1,19,347,,,,
2015,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.5,14.2,16.6,17,382,,,,
2015,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9.0,10.4,27,239,,,,
2015,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,12.5,9.0,10.9,26,251,,,,
2015,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,11.6,9.2,10.5,27,242,,,,
2015,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.8,9.3,11.3,25,260,,,,
2015,TOYOTA,YARIS,COMPACT,1.5,4,A4,X,7.8,6.6,7.3,39,168,,,,
2015,TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.7,6.3,7.1,40,163,,,,
2015,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7.2,8.5,33,196,,,,
2015,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32,200,,,,
2015,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AM6,Z,10.0,7.9,9.1,31,209,,,,
2015,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,Z,10.4,7.7,9.2,31,212,,,,
2015,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,AM6,D,7.6,5.7,6.9,41,183,,,,
2015,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,M6,D,7.6,5.7,6.9,41,184,,,,
2015,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS6,X,9.8,7.3,8.7,32,200,,,,
2015,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,AM6,Z,10.3,8.2,9.4,30,216,,,,
2015,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M6,Z,10.4,7.7,9.2,31,212,,,,
2015,VOLKSWAGEN,CC,COMPACT,2.0,4,AM6,Z,10.7,7.7,9.3,30,214,,,,
2015,VOLKSWAGEN,CC,COMPACT,2.0,4,M6,Z,11.4,7.4,9.6,29,221,,,,
2015,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS6,Z,13.9,9.3,11.8,24,271,,,,
2015,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AM6,Z,10.8,7.8,9.5,30,219,,,,
2015,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.3,6.5,8.1,35,186,,,,
2015,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.4,8.0,35,184,,,,
2015,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,AM6,D,7.6,5.5,6.5,43,177,,,,
2015,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,M6,D,7.8,5.2,6.5,43,178,,,,
2015,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM6,Z,9.5,7.2,8.5,33,196,,,,
2015,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,Z,9.4,6.9,8.3,34,191,,,,
2015,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS6,X,9.4,6.8,8.2,34,193,,,,
2015,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,189,,,,
2015,VOLKSWAGEN,GOLF SPORTWAGON TDI (modified),STATION WAGON - SMALL,2.0,4,AM6,D,7.6,5.6,6.7,42,180,,,,
2015,VOLKSWAGEN,GOLF SPORTWAGON TDI (modified),STATION WAGON - SMALL,2.0,4,M6,D,7.6,5.5,6.7,42,179,,,,
2015,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.3,6.3,7.9,36,182,,,,
2015,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.3,6.3,8.0,35,184,,,,
2015,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,X,10.4,7.0,8.9,32,205,,,,
2015,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,9.5,6.9,8.4,34,193,,,,
2015,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,AM6,D,7.6,5.2,6.5,43,175,,,,
2015,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,M6,D,7.6,5.1,6.5,43,176,,,,
2015,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,AM6,Z,10.0,7.3,8.8,32,202,,,,
2015,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M6,Z,10.3,7.2,8.9,32,205,,,,
2015,VOLKSWAGEN,JETTA HYBRID,COMPACT,1.4,4,AM7,Z,5.6,4.9,5.3,53,122,,,,
2015,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.7,6.6,8.3,34,191,,,,
2015,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,X,9.8,6.7,8.4,34,193,,,,
2015,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,AM6,D,7.8,5.6,6.9,41,185,,,,
2015,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,M6,D,7.8,5.3,6.7,42,182,,,,
2015,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,Z,11.9,8.5,10.4,27,239,,,,
2015,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,11.5,9.3,10.5,27,242,,,,
2015,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M6,Z,13.0,9.0,11.2,25,258,,,,
2015,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS6,Z,11.7,9.4,10.7,26,246,,,,
2015,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,Z,14.1,10.4,12.4,23,292,,,,
2015,VOLKSWAGEN,TOUAREG TDI (modified),SUV - STANDARD,3.0,6,AS8,D,11.8,8.1,10.2,28,277,,,,
2015,VOLVO,S60 POLESTAR AWD,COMPACT,3.0,6,AS6,X,12.8,8.9,11.0,26,253,,,,
2015,VOLVO,S60 T5 ,COMPACT,2.0,4,AS8,X,9.8,6.6,8.4,34,193,,,,
2015,VOLVO,S60 T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,28,232,,,,
2015,VOLVO,S60 T6   ,COMPACT,2.0,4,AS8,Z,10.1,7.3,8.9,32,205,,,,
2015,VOLVO,S60 T6 AWD,COMPACT,3.0,6,AS6,X,12.9,9.0,11.2,25,258,,,,
2015,VOLVO,S80 T5,MID-SIZE,2.0,4,AS8,X,9.8,6.6,8.4,34,193,,,,
2015,VOLVO,S80 T6 AWD,MID-SIZE,3.0,6,AS6,X,12.9,9.0,11.2,25,258,,,,
2015,VOLVO,V60 CC,SUV - SMALL,2.0,4,AS8,X,9.8,7.6,8.8,32,202,,,,
2015,VOLVO,V60 CC AWD,SUV - SMALL,2.5,5,AS6,X,11.8,8.5,10.3,27,237,,,,
2015,VOLVO,V60 POLESTAR AWD,STATION WAGON - SMALL,3.0,6,AS6,X,12.8,8.9,11.0,26,253,,,,
2015,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.8,6.6,8.4,34,193,,,,
2015,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.6,8.2,10.1,28,232,,,,
2015,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,3.0,6,AS6,X,12.9,9.0,11.2,25,258,,,,
2015,VOLVO,XC60 3.2 AWD,SUV - SMALL,3.2,6,AS6,X,13.1,9.5,11.5,25,264,,,,
2015,VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS8,X,9.8,7.6,8.8,32,202,,,,
2015,VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS6,X,13.0,9.4,11.4,25,262,,,,
2015,VOLVO,XC60 T6  ,SUV - SMALL,2.0,4,AS8,Z,10.7,7.8,9.4,30,216,,,,
2015,VOLVO,XC60 T6 AWD,SUV - SMALL,3.0,6,AS6,X,13.6,9.9,11.9,24,274,,,,
2015,VOLVO,XC70 3.2 AWD,SUV - SMALL,3.2,6,AS6,X,13.1,9.1,11.3,25,260,,,,
2015,VOLVO,XC70 T5,SUV - SMALL,2.0,4,AS8,X,9.8,7.6,8.8,32,202,,,,
2015,VOLVO,XC70 T6 AWD,SUV - SMALL,3.0,6,AS6,X,13.6,9.9,11.9,24,274,,,,
,,,,,,,,,,,,,,,,
"* For model year 2015, manufacturers are using an improved testing procedure to determine the fuel consumption ratings of new light-duty vehicles. The Government of Canada-approved new test methods are more representative of typical driving conditions",,,,,,,,,,,,,,,,
"and styles. The new test methods (5-cycle testing) supplement the standard (2-cycle) city and highway tests by integrating three additional test cycles that account for air conditioner use, cold temperature operation and driving at higher speeds with more",,,,,,,,,,,,,,,,
rapid acceleration and braking. The new 5-cycle testing results in higher fuel consumption ratings that are more representative of a vehicle’s on-road fuel consumption compared to the old ratings.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Understanding the Table,,,,,,,,,,,,,,,,
Model,4WD/4X4 = Four-wheel drive,,,,,,,,,,,,,,,
,AWD = All-wheel drive,,,,,,,,,,,,,,,
,FFV = Flexible-fuel vehicle,,,,,,,,,,,,,,,
Transmission,A = Automatic,,,,,,,,,,,,,,,
,AM = Automated manual,,,,,,,,,,,,,,,
,AS = Automatic with select shift,,,,,,,,,,,,,,,
